ocid,n_item,descripcion_item,cantidad,unidad_medida,fecha_convocatoria,fecha_buena_pro,fecha_suscripcion,monto_referencial,monto_adjudicado,monto_contratado,monto_adicional,ruc_comprador,nombre_comprador,departamento_comprador,red_candidato,red_metodo,ruc_proveedor,nombre_proveedor,metodo_contratacion,detalles_metodo,causal_cd,es_contratacion_directa,estado_adjudicacion,tiene_adenda,anio_fiscal,_fuente,_codigoconvocatoria,_descripcion_proceso,_departamento_item,_estado_item,_ratio_adicional,_monto_reduccion,_monto_prorroga,_monto_complementario
ocds-dgv273-seacev3-2025-2543-OC4505148512,4505148512,MEDICINAS,,Unidad,2025-07-14,,2025-07-14,19857.6,,19857.6,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20338570041,LINDE PERU S.R.L.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MEDICINAS,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505158596,4505158596,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:SERVICIO DE CENTRO QUIRURGICO - HAAAMARCA:MEDPROTPROCEDENCIA:CHINAPRESENTACION:INDIVIDUAL - CAJAVIGENCIA:MAYOR A 18 MESESPLAZO DE ENTREGA:07 DIAS CALENDARIOA.PROGRAMACION:PATRICIA GUZMAN GARAYA.ADQUISICIONES:JOSE,,Unidad,2025-07-30,,2025-07-30,5875.2,,5875.2,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20601337216,MEDICA PERUANA L & S E.I.R.L.                                                                       ,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:SERVICIO DE CENTRO QUIRURGICO - HAAAMARCA:MEDPROTPROCEDENCIA:CHINAPRESENTACION:INDIVIDUAL - CAJAVIGENCIA:MAYOR A 18 MESESPLAZO DE ENTREGA:07 DIAS CALENDARIOA.PROGRAMACION:PATRICIA GUZMAN GARAYA.ADQUISICIONES:JOSE,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505150295,4505150295,ADQUISICION DE MATERIAL MEDICO COMPRA DELEGADA.USUARIO: SERVICIO DE UNIDAD DE CUIDADOS INTENSIVOSPARA TODOS LOS ITEMS:MARCA: VISCANDINA // PRESENTACION:  UND // PROCEDENCIA: CHINA //:VIGENCIA: 18 MESES // PLAZO DE ENTREGA PARA TODOS LOS ITEMS: 10 DIAS CAL,,Unidad,2025-07-16,,2025-07-16,6000.0,,6000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20415955821,VISCANDINA S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO COMPRA DELEGADA.USUARIO: SERVICIO DE UNIDAD DE CUIDADOS INTENSIVOSPARA TODOS LOS ITEMS:MARCA: VISCANDINA // PRESENTACION:  UND // PROCEDENCIA: CHINA //:VIGENCIA: 18 MESES // PLAZO DE ENTREGA PARA TODOS LOS ITEMS: 10 DIAS CAL,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505113822,4505113822,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:CIRUGIA DE TORAX Y CARDIOVASCULARMARCA:Fabricante: LSI SOLUTIONS INC.PROCEDENCIA:USAPRESENTACION:UNDR.SANITARIO:DM12330EVIGENCIA:18 MESESPLAZO DE ENTREGA:05 DIAS HABILESA.PROGRAMACION:ISRAEL DEL CARPIO BELLODASA.,,Unidad,2025-06-06,,2025-06-06,38850.0,,38850.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20547243065,DISPOSITIVOS MEDICOS E.I.R.L.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:CIRUGIA DE TORAX Y CARDIOVASCULARMARCA:Fabricante: LSI SOLUTIONS INC.PROCEDENCIA:USAPRESENTACION:UNDR.SANITARIO:DM12330EVIGENCIA:18 MESESPLAZO DE ENTREGA:05 DIAS HABILESA.PROGRAMACION:ISRAEL DEL CARPIO BELLODASA.,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505143406,4505143406,MEDICINAS,,Unidad,2025-07-08,,2025-07-08,42557.1,,42557.1,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20506813191,GREY INVERSIONES S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MEDICINAS,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505143329,4505143329,MEDICINAS,,Unidad,2025-07-08,,2025-07-08,36000.0,,36000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20100220700,DIMEXA S.A.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MEDICINAS,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505139019,4505139019,MEDICINAS,,Unidad,2025-07-04,,2025-07-04,1625.0,,1625.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20612474011,MASI PHARMA SOCIEDAD ANONIMA CERRADA,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MEDICINAS,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505153674,4505153674,ADQUISICION DE MATERIAL MEDICO COMPRA LOCAL.USUARIO: SERVICIO DE CIRUGIA DE TORAXPARA TODOS LOS ITEMS:MARCA: CORCYM // PRESENTACION: CAJA POR UNIDAD // PROCEDENCIA: ITALIA//: VIGENCIA: 18 MESES // REGISTRO: DM12069E PLAZO DE ENTREGA PARA TODOS LOS ITEMS:*,,Unidad,2025-07-21,,2025-07-21,15500.0,,15500.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20108629909,CARDIO PERFUSION EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO COMPRA LOCAL.USUARIO: SERVICIO DE CIRUGIA DE TORAXPARA TODOS LOS ITEMS:MARCA: CORCYM // PRESENTACION: CAJA POR UNIDAD // PROCEDENCIA: ITALIA//: VIGENCIA: 18 MESES // REGISTRO: DM12069E PLAZO DE ENTREGA PARA TODOS LOS ITEMS:*,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505150283,4505150283,ADQUISICION DE MATERIAL MEDICO COMPRA DELEGADA.USUARIO: SERVICIO DE UNIDAD DE CUIDADOS INTENSIVOSPARA TODOS LOS ITEMS:MARCA: QUALI CARE // PRESENTACION:  CAJA X 100 UND // PROCEDENCIA: CHINA//: VIGENCIA: 24 MESES // REGISTRO: DM26611E PLAZO DE ENTREGA PAR,,Unidad,2025-07-16,,2025-07-16,11979.0,,11979.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20609085411,OA BUSINESS GROUP SOCIEDAD ANOMINA CERRADA,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO COMPRA DELEGADA.USUARIO: SERVICIO DE UNIDAD DE CUIDADOS INTENSIVOSPARA TODOS LOS ITEMS:MARCA: QUALI CARE // PRESENTACION:  CAJA X 100 UND // PROCEDENCIA: CHINA//: VIGENCIA: 24 MESES // REGISTRO: DM26611E PLAZO DE ENTREGA PAR,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505153177,4505153177,COMPRA DE MATERIAL MEDICO/////EXPTE N°01176-2025-NIT-0000414///DE LA RED ASISTENCIAL HUANUCO 2025.,,Unidad,2025-07-21,,2025-07-21,720.0,,720.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL HUANUCO,NOMBRE_TEXTO,20197705249,UNILENE S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,COMPRA DE MATERIAL MEDICO/////EXPTE N°01176-2025-NIT-0000414///DE LA RED ASISTENCIAL HUANUCO 2025.,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505114806,4505114806,ADQUISICION DE MATERIALES DE FERRETERIA PARA EL MANTENIMIENTO DELMOBILIARIO DE LA OFICINA DE ABASTECIMIENTO Y CONTROL PATRIMONIAL DE LARED PRESTACIONAL DE LAMBAYEQUE.* NRO.EXP SGD          : 0331020250000089* SOLICITANTE          : OF.ING.HOSP.Y.SERV.GENE,,Unidad,2025-06-09,,2025-06-09,42527.6,,42527.6,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL DE LAMBAYEQUE,NOMBRE_TEXTO,10413938738,ALTAMIRANO LLANOS HUGO                                                                              ,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIALES DE FERRETERIA PARA EL MANTENIMIENTO DELMOBILIARIO DE LA OFICINA DE ABASTECIMIENTO Y CONTROL PATRIMONIAL DE LARED PRESTACIONAL DE LAMBAYEQUE.* NRO.EXP SGD          : 0331020250000089* SOLICITANTE          : OF.ING.HOSP.Y.SERV.GENE,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505151439,4505151439,ADQUISICION DE MEDICAMENTOS FUERA DE PETITORIO - COMPRA LOCAL-2025UNIDAD SOLICITANTE: OFICINA DE BIENES ESTRATEGICOS (OBE) RPLSERVICIO          : ONCOLOGIA MEDICAPACIENTE          : SINARAHUA DE TORRES CRUZ=================================================,,Unidad,2025-07-17,,2025-07-17,29732.0,,29732.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20100085225,QUIMICA SUIZA SOCIEDAD ANONIMA CERRADA - QUIMICA SUIZA S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MEDICAMENTOS FUERA DE PETITORIO - COMPRA LOCAL-2025UNIDAD SOLICITANTE: OFICINA DE BIENES ESTRATEGICOS (OBE) RPLSERVICIO          : ONCOLOGIA MEDICAPACIENTE          : SINARAHUA DE TORRES CRUZ=================================================,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505138932,4505138932,ADQUISICION DE MEDICAMENTOS DELEGADOS TERCER TRIMESTRE 2025 A COMPRALOCAL UNIDAD SOLICITANTE: OFICINA DE BIENES ESTRATEGICOS (OBE) GLPLA.================================================================010750015: HORMON.d/crec.10UIMARCA: GE,,Unidad,2025-07-03,,2025-07-03,41040.0,,41040.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20536598708,GRUPO EMPRESARIAL MENDOZA FARMACEUTICAS S.A.C.- GEMEFAR S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MEDICAMENTOS DELEGADOS TERCER TRIMESTRE 2025 A COMPRALOCAL UNIDAD SOLICITANTE: OFICINA DE BIENES ESTRATEGICOS (OBE) GLPLA.================================================================010750015: HORMON.d/crec.10UIMARCA: GE,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505156269,4505156269,MEDICINA,,Unidad,2025-07-25,,2025-07-25,18302.4,,18302.4,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20370816710,FARMACEUTICA DEL SUR S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MEDICINA,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505147445,4505147445,MATERIAL MEDICO,,Unidad,2025-07-11,,2025-07-11,42598.5,,42598.5,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20501549801,FERCO MEDICAL S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MATERIAL MEDICO,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505156462,4505156462,ADQUISICION DE MEDICAMENTOS DELEGADOS TERCER TRIMESTRE 2025 A COMPRALOCAL UNIDAD SOLICITANTE: OFICINA DE BIENES ESTRATEGICOS (OBE) GLPLA.================================================================010050059: INFLIXIMAB 100MGMARCA                :REMS,,Unidad,2025-07-25,,2025-07-25,23700.0,,23700.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20100061474,REPRESENTACIONES DECO S.A.C,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MEDICAMENTOS DELEGADOS TERCER TRIMESTRE 2025 A COMPRALOCAL UNIDAD SOLICITANTE: OFICINA DE BIENES ESTRATEGICOS (OBE) GLPLA.================================================================010050059: INFLIXIMAB 100MGMARCA                :REMS,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505127732,4505127732,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:SERVICIO DE GASTROENTEROLOGIA - HAAAMARCA:VEDKANGMODELO:VDK-CD-16-230-PPROCEDENCIA:CHINAPRESENTACION:UNDR.SANITARIO:DM28422EVIGENCIA:18 MESESPLAZO DE ENTREGA:06 DIAS CALENDARIOA.PROGRAMACION:ISRAEL DEL CARPIO BEL,,Unidad,2025-06-26,,2025-06-26,34500.0,,34500.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20563794101,ENDOMED TECNOLOGHIES S.A.C.                                                                         ,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:SERVICIO DE GASTROENTEROLOGIA - HAAAMARCA:VEDKANGMODELO:VDK-CD-16-230-PPROCEDENCIA:CHINAPRESENTACION:UNDR.SANITARIO:DM28422EVIGENCIA:18 MESESPLAZO DE ENTREGA:06 DIAS CALENDARIOA.PROGRAMACION:ISRAEL DEL CARPIO BEL,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505119476,4505119476,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:ODONTOLOGIA - HAAAMARCA:ITEM I:HERLINEITEM II:COXOITEM III:CARESTREAMITEM IV:NACIONALITEM V:LUBRIGLASITEM VI:DISPOCAREPROCEDENCIA:ITEM I:CHINAITEM:II:CHINAITEM III:USAITEM IV:PERUITEM V:PERUITEM VI:CHINAVIGENCIA:,,Unidad,2025-06-16,,2025-06-16,33312.5,,33312.5,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20604994960,INVERSIONES SELCO PERU S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:ODONTOLOGIA - HAAAMARCA:ITEM I:HERLINEITEM II:COXOITEM III:CARESTREAMITEM IV:NACIONALITEM V:LUBRIGLASITEM VI:DISPOCAREPROCEDENCIA:ITEM I:CHINAITEM:II:CHINAITEM III:USAITEM IV:PERUITEM V:PERUITEM VI:CHINAVIGENCIA:,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505155271,4505155271,Mandil aséptico descartable talla (L),,Unidad,2025-07-24,,2025-07-24,5384.925,,5384.925,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20601171253,PLUS CORPORATION S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,Mandil aséptico descartable talla (L),LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505126864,4505126864,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:SERVICIO DE NEFROLOGIA - HAAAMARCA:CUSTODIOL®-CEPROCEDENCIA:ALEMANIAPRESENTACION:CAJA DE CARTONR.SANITARIO:DM13026EVIGENCIA:FVTO. 03-2026 SIN CARTA DE CANJEPLAZO DE ENTREGA:09 DIAS CALENDARIOA.PROGRAMACION:ISRAEL,,Unidad,2025-06-26,,2025-06-26,30000.0,,30000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20512283242,PHARMA HOSTING PERU SAC,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:SERVICIO DE NEFROLOGIA - HAAAMARCA:CUSTODIOL®-CEPROCEDENCIA:ALEMANIAPRESENTACION:CAJA DE CARTONR.SANITARIO:DM13026EVIGENCIA:FVTO. 03-2026 SIN CARTA DE CANJEPLAZO DE ENTREGA:09 DIAS CALENDARIOA.PROGRAMACION:ISRAEL,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505139036,4505139036,ADQ. DE REACTIVOS DE BIOQUÍMICA PARA EL HOSPITAL II PASCO DE LA RED ASISTENCIAL PASCO - ESSALUD PARA UN PERIODO DE UN (1) MES Requerimiento: NOTA No.374-UPCYRM-ESSALUD-2025 Expediente:    02313202500,,Unidad,2025-07-04,,2025-07-04,12700.0,,12700.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL PASCO,NOMBRE_TEXTO,20155695901,SISTEMAS ANALITICOS SRL,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQ. DE REACTIVOS DE BIOQUÍMICA PARA EL HOSPITAL II PASCO DE LA RED ASISTENCIAL PASCO - ESSALUD PARA UN PERIODO DE UN (1) MES Requerimiento: NOTA No.374-UPCYRM-ESSALUD-2025 Expediente:    02313202500,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505139051,4505139051,ADQUISICION DE MATERIAL MEDICO DELEGADAS A COMPRA LOCAL - RED ASISTENCIAL PASCO - ESSALUD CORRESPONDIENTE AL MES DE JULIO 2025. LA RECEPCIÓN SE REALIZARÁ PREVIA VERIFICACIÓN DEL ÁREA USUARIA DE ACUER,,Unidad,2025-07-04,,2025-07-04,1050.0,,1050.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL PASCO,NOMBRE_TEXTO,20506248036,ALKHOFAR SOCIEDAD ANONIMA CERRADA,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO DELEGADAS A COMPRA LOCAL - RED ASISTENCIAL PASCO - ESSALUD CORRESPONDIENTE AL MES DE JULIO 2025. LA RECEPCIÓN SE REALIZARÁ PREVIA VERIFICACIÓN DEL ÁREA USUARIA DE ACUER,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505141152,4505141152,ADQUISICION DE MATERIAL MEDICO DELEGADAS A COMPRA LOCAL - RED ASISTENCIAL PASCO - ESSALUD CORRESPONDIENTE AL MES DE JULIO 2025. LA RECEPCIÓN SE REALIZARÁ PREVIA VERIFICACIÓN DEL ÁREA USUARIA DE ACUER,,Unidad,2025-07-07,,2025-07-07,2450.0,,2450.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL PASCO,NOMBRE_TEXTO,20511106762,IMPORTACIONES QUIROZ MEDICA SOCIEDAD ANONIMA CERRADA - IQ MEDIC S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL MEDICO DELEGADAS A COMPRA LOCAL - RED ASISTENCIAL PASCO - ESSALUD CORRESPONDIENTE AL MES DE JULIO 2025. LA RECEPCIÓN SE REALIZARÁ PREVIA VERIFICACIÓN DEL ÁREA USUARIA DE ACUER,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505136354,4505136354,ADQUISICION DE MEDICAMENTO DELEGADO A COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DE LABORATORIO DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXI,,Unidad,2025-07-02,,2025-07-02,400.0,,400.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20545717639,YEMPAC PHARMACEUTICA SOCIEDAD ANONIMA CERRADA-YEMPAC PHARMA S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MEDICAMENTO DELEGADO A COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DE LABORATORIO DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXI,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505154872,4505154872,ADQUISICION DE MEDICAMENTO DELEGADO A COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXISTIR DIFERENCIA,,Unidad,2025-07-24,,2025-07-24,14230.0,,14230.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20609162431,GYF HEALTH EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MEDICAMENTO DELEGADO A COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXISTIR DIFERENCIA,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505146621,4505146621,ADQUISICION,,Unidad,2025-07-11,,2025-07-11,17850.0,,17850.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20307704049,CARDIO EQUIPOS E.I.R.L.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505156450,4505156450,ADQUISICION DE MEDICAMENTO COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DE LABORATORIO DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXISTIR DIFERE,,Unidad,2025-07-25,,2025-07-25,19309.52,,19309.52,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20100085225,QUIMICA SUIZA S A,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MEDICAMENTO COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DE LABORATORIO DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXISTIR DIFERE,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505126682,4505126682,"""ADQUISICION DE  DE MATERIAL DE LABORATORIO COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO, TODO MATERIAL DEBE ESTAR DEBIDAMENTE ROTULADO.  EN CASO EXISTIR DIFERENCIA PRESENTAR CARTA DE R",,Unidad,2025-06-26,,2025-06-26,1462.5,,1462.5,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20600118316,INVERSIONES CHEMICAL J.V.A. QUIMICOS E.I.R.L.                                                       ,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,"""ADQUISICION DE  DE MATERIAL DE LABORATORIO COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO, TODO MATERIAL DEBE ESTAR DEBIDAMENTE ROTULADO.  EN CASO EXISTIR DIFERENCIA PRESENTAR CARTA DE R",LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505154124,4505154124,MATERIAL MEDICO,,Unidad,2025-07-22,,2025-07-22,9400.0,,9400.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20606511991,TRAUMA SPINE E.I.R.L.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MATERIAL MEDICO,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505151496,4505151496,MEDICINAS,,Unidad,2025-07-17,,2025-07-17,12800.0,,12800.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20602817327,WORLD DRUG PHARMACEUTICAL S.A.C.                                                                    ,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MEDICINAS,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505145148,4505145148,MATERIAL MEDICO,,Unidad,2025-07-09,,2025-07-09,42000.0,,42000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20251267341,GIAL MEDICA E.I.R.L.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MATERIAL MEDICO,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505145133,4505145133,MATERIAL MEDICO,,Unidad,2025-07-09,,2025-07-09,42000.0,,42000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20251267341,GIAL MEDICA E.I.R.L.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MATERIAL MEDICO,LIMA,Emitida,,,,
